customer_id,customer_fname,customer_lname,customer_revenue,revenue_per_customer
3187,Mary,Clark,1469.89,1469.89
3489,Larry,Waller,"",0.0
3709,Mary,Padilla,"",0.0
3764,Ethan,Smith,1307.8600000000001,1307.8600000000001
415,Mary,Allen,"",0.0
4157,Sara,Brewer,"",0.0
4189,Heather,Johnson,549.95,549.95
422,Deborah,Moore,"",0.0
433,Mary,Smith,299.98,299.98
4969,Mary,Smith,1639.8400000000001,1639.8400000000001
5060,Mary,Kelley,"",0.0
543,Alice,Lucero,"",0.0
595,Brian,Smith,"",0.0
5998,Mary,Cline,"",0.0
6045,Mary,Christensen,"",0.0
6090,Mary,Smith,"",0.0
6662,Mary,Rocha,"",0.0
6711,Mary,Yang,"",0.0
685,Crystal,Smith,"",0.0
6869,Mary,Smith,"",0.0
6965,Mary,Chang,"",0.0
7134,Mary,Hammond,"",0.0
7160,Mary,Allen,839.9200000000001,839.9200000000001
7293,Mary,Ryan,"",0.0
7334,Mary,Wilkerson,"",0.0
7644,Mary,Freeman,"",0.0
7781,Gregory,Hayden,"",0.0
8206,Mary,Smith,"",0.0
8511,Mary,Smith,"",0.0
8669,Amanda,Whitaker,"",0.0
8743,Douglas,Smith,49.98,49.98
8815,Mary,Smith,"",0.0
8898,Mary,Smith,"",0.0
9019,Carol,Davila,"",0.0
9105,Marie,Smith,"",0.0
9692,Carolyn,Price,"",0.0
979,Mary,Smith,"",0.0
10345,Elizabeth,Mcpherson,"",0.0
11000,Mary,Smith,"",0.0
1111,Mary,Smith,"",0.0
11331,Mary,Macdonald,"",0.0
11364,Jacqueline,Smith,"",0.0
11869,Thomas,Smith,"",0.0
12289,Andrea,Price,701.9,701.9
12380,Jacqueline,Shaw,"",0.0
12429,Mary,Smith,"",0.0
138,Mary,Dawson,"",0.0
1497,Judith,Richards,1199.8700000000001,1199.8700000000001
1620,Stephen,Horton,"",0.0
1910,Helen,Price,"",0.0
2139,Mary,Ayers,"",0.0
2272,Christopher,Richardson,"",0.0
3019,Madison,Atkinson,"",0.0
3107,Tiffany,Estes,"",0.0
323,Joshua,Smith,"",0.0
3378,Mary,Torres,"",0.0
351,John,Singh,439.94000000000005,439.94000000000005
361,Alexander,Shaw,"",0.0
3660,Roger,Smith,"",0.0
3728,Mary,Smith,"",0.0
387,Mary,Levy,589.8199999999999,589.8199999999999
4215,Mary,Phillips,"",0.0
4638,Donald,Hayes,"",0.0
4738,Thomas,Smith,"",0.0
4765,Mary,Sweeney,"",0.0
5081,Elizabeth,Kelley,"",0.0
5572,Richard,Smith,"",0.0
5830,Mary,Walker,"",0.0
5990,Mary,Summers,"",0.0
6280,Mary,Day,"",0.0
6385,Alan,Jennings,"",0.0
6757,Mary,Freeman,"",0.0
6846,Joe,White,"",0.0
6926,Ashley,Powell,"",0.0
7006,George,Smith,"",0.0
7037,Mary,Bauer,"",0.0
7072,Mary,Duffy,"",0.0
7175,Judy,Webb,"",0.0
7283,Margaret,Carpenter,"",0.0
7352,Debra,Smith,699.9200000000001,699.9200000000001
823,Catherine,Small,"",0.0
8256,James,Parker,"",0.0
8442,Christopher,Smith,399.96,399.96
8671,Cheryl,Barnes,"",0.0
8882,Kenneth,Smith,"",0.0
9047,Jordan,Medina,"",0.0
9339,Ann,Moyer,"",0.0
9459,Stephen,Bond,"",0.0
9580,Mary,Robbins,"",0.0
961,David,Smith,"",0.0
9712,Jesse,May,"",0.0
9864,Mary,Mullins,"",0.0
9893,Janice,Smith,"",0.0
10263,Katherine,Bailey,519.96,519.96
10498,Mary,Smith,"",0.0
10651,Anna,George,"",0.0
10776,Amy,Compton,"",0.0
10974,Mary,Smith,"",0.0
1099,Maria,Smith,"",0.0
11109,William,Smith,1269.9,1269.9
11636,Patrick,Browning,889.9200000000001,889.9200000000001
11845,Mary,Weaver,"",0.0
11908,Judith,Smith,"",0.0
1205,Mary,Powell,"",0.0
12078,Mary,Oliver,"",0.0
12158,Mary,Smith,"",0.0
1483,Olivia,Smith,"",0.0
1623,Christopher,James,"",0.0
1735,Mary,Gill,359.97,359.97
1943,Harry,Schaefer,"",0.0
2058,Mary,Hernandez,"",0.0
2108,Rachel,Marshall,"",0.0
2180,Shirley,Smith,"",0.0
2201,Benjamin,Ortiz,"",0.0
2423,Dennis,Smith,997.9200000000001,997.9200000000001
2443,Mary,Gross,549.88,549.88
2846,Mary,Monroe,"",0.0
29,Mary,Humphrey,"",0.0
2989,Mary,Henderson,"",0.0
309,Phillip,Smith,"",0.0
3268,Mary,Smith,"",0.0
3399,George,Smith,"",0.0
3406,Mary,Smith,"",0.0
3546,Mary,Cannon,"",0.0
3802,Timothy,Smith,"",0.0
4179,Nicole,Sullivan,"",0.0
419,James,Smith,279.97,279.97
4402,Heather,Smith,"",0.0
4542,Lisa,Barr,"",0.0
4862,Mary,Whitaker,"",0.0
4977,Howard,Hayes,"",0.0
5473,Randy,Smith,229.98000000000002,229.98000000000002
5576,Alice,Meyer,"",0.0
5745,Mary,Rodriguez,"",0.0
6074,Danielle,Smith,"",0.0
6119,Sandra,Leach,"",0.0
6152,Joseph,Jordan,"",0.0
6452,Tiffany,Smith,"",0.0
6504,Mary,Herman,429.94,429.94
6538,Mark,Edwards,"",0.0
6555,Jessica,Baldwin,"",0.0
6772,Doris,Smith,"",0.0
6825,Mary,Smith,"",0.0
6857,Scott,Fuller,"",0.0
69,Megan,Smith,"",0.0
703,Joan,Kelly,"",0.0
724,Lawrence,Mclaughlin,"",0.0
7387,Mary,Montgomery,"",0.0
7396,Mary,Madden,979.9,979.9
7584,Patricia,Smith,"",0.0
7841,Joseph,Mcintyre,"",0.0
788,Patrick,Smith,"",0.0
7912,Mary,Johnson,849.9000000000001,849.9000000000001
7927,Mary,Dickson,"",0.0
8273,Theresa,Lopez,"",0.0
8292,Emma,Smith,"",0.0
836,Mary,Anderson,"",0.0
8419,Mary,Sullivan,429.97,429.97
8614,Christine,Rosales,"",0.0
8991,Mary,Kennedy,"",0.0
9081,Robert,Smith,"",0.0
9221,Eric,Smith,"",0.0
9526,Mary,Patrick,"",0.0
9610,Frances,Smith,"",0.0
9623,Mary,Davila,"",0.0
9784,Mary,Smith,"",0.0
9979,Mary,Smith,"",0.0
10244,Emily,Campbell,"",0.0
10589,Mary,Smith,"",0.0
10700,John,Price,"",0.0
10703,Richard,Dickson,735.8699999999999,735.8699999999999
10855,Megan,Dixon,"",0.0
10904,Mary,Brown,"",0.0
10918,James,Smith,"",0.0
1100,Megan,Moyer,"",0.0
112,Mary,Daniels,"",0.0
11249,Madison,Smith,"",0.0
11500,Mary,Martin,"",0.0
11872,Janet,Casey,"",0.0
12125,Lauren,Valdez,"",0.0
1470,Ann,Smith,"",0.0
1728,Mary,Smith,"",0.0
2587,Vincent,Vazquez,"",0.0
2799,Mary,Smith,349.98,349.98
2896,Mary,Smith,"",0.0
3074,Mary,Smith,129.99,129.99
3494,Cheryl,Smith,"",0.0
3550,Mary,Garner,"",0.0
3922,Elizabeth,Smith,"",0.0
3933,Mary,Gomez,"",0.0
4059,Alexander,Torres,"",0.0
42,Ethan,Smith,559.94,559.94
424,Stephen,Douglas,"",0.0
4272,Mary,Brewer,"",0.0
4573,Mary,Smith,"",0.0
4626,Brian,Clark,"",0.0
534,Mary,Morris,824.79,824.79
5727,Mary,Smith,"",0.0
5809,Mary,Nunez,"",0.0
586,Patricia,Jefferson,"",0.0
6249,Mary,Andrade,"",0.0
6571,Brenda,Gonzalez,"",0.0
6831,Mary,Stephens,"",0.0
6851,Mary,Smith,"",0.0
7280,Jane,Strong,"",0.0
7720,Lisa,Ramirez,"",0.0
8267,Jennifer,Smith,"",0.0
8444,Katherine,Rogers,274.95,274.95
863,Katherine,Scott,"",0.0
8635,Stephen,Smith,"",0.0
9250,Mary,Smith,"",0.0
9293,Jeremy,Cooper,"",0.0
9420,Frank,Johnson,"",0.0
9537,Jason,Smith,90.0,90.0
9545,Mary,Smith,"",0.0
991,John,Smith,"",0.0
9962,Diana,Smith,"",0.0
10012,Robert,Montoya,"",0.0
10058,Elizabeth,Proctor,"",0.0
10502,Gloria,Joyce,"",0.0
10725,Martha,Smith,"",0.0
10752,Mary,Smith,"",0.0
10825,John,Burns,"",0.0
11001,Jean,Maxwell,"",0.0
11037,Mary,Perry,"",0.0
11055,Mary,Smith,"",0.0
11130,Mary,Parker,"",0.0
11133,Mary,Smith,799.9300000000001,799.9300000000001
1135,Bryan,Underwood,"",0.0
11571,Kimberly,Burke,"",0.0
11652,Mary,Smith,"",0.0
11865,Marilyn,Cuevas,"",0.0
11887,Christopher,Smith,"",0.0
12123,Jeremy,Tucker,"",0.0
1508,David,Lyons,"",0.0
1526,Mary,Smith,"",0.0
1915,David,Smith,"",0.0
2772,Patricia,Johnson,"",0.0
2784,Lisa,Smith,"",0.0
3078,Mary,Smith,"",0.0
3207,Stephen,Smith,219.94,219.94
3583,Jacqueline,Allen,"",0.0
3716,Hannah,Jarvis,"",0.0
434,Michael,Torres,299.98,299.98
4355,Mary,Smith,"",0.0
4376,Scott,Smith,"",0.0
4476,Mary,Ortiz,"",0.0
4531,Gary,Shaffer,"",0.0
4595,Christian,Smith,"",0.0
468,Mary,Stone,"",0.0
4828,Danielle,Leon,"",0.0
5211,Brian,Compton,"",0.0
5213,Betty,Moore,"",0.0
5566,Theresa,Smith,"",0.0
5642,Mary,Smith,"",0.0
5663,Jennifer,Smith,"",0.0
5682,Mary,Proctor,"",0.0
5984,Janet,Norton,"",0.0
6116,Kimberly,Tanner,249.9,249.9
626,Mary,Weeks,199.99,199.99
6261,David,Smith,499.96000000000004,499.96000000000004
6403,Cheryl,Cochran,"",0.0
6491,Bruce,Cruz,"",0.0
6533,Patrick,Morse,"",0.0
6806,Catherine,Guerra,"",0.0
686,Mary,Myers,"",0.0
6877,Mary,Savage,"",0.0
7197,Denise,Smith,"",0.0
73,Mary,Smith,549.98,549.98
7659,Rose,Woodard,"",0.0
7750,Howard,Mathews,499.95,499.95
7868,Michael,Smith,"",0.0
7889,Michelle,Spence,"",0.0
8203,Nicole,Harrison,"",0.0
8215,David,Richardson,"",0.0
8481,Mary,Smith,"",0.0
8654,Mary,Glass,"",0.0
87,Gloria,Brown,"",0.0
8828,Mary,Baxter,119.98,119.98
890,Danielle,Smith,"",0.0
8950,David,Smith,1059.9,1059.9
9319,David,Smith,299.98,299.98
9354,Bruce,Mitchell,"",0.0
9357,Katherine,Spence,"",0.0
9391,Jennifer,Sellers,639.94,639.94
9408,Mary,Castaneda,"",0.0
9581,Deborah,Smith,"",0.0
974,George,Smith,"",0.0
9882,Mary,Martinez,"",0.0
10039,Mary,Butler,"",0.0
1021,Hannah,Hensley,829.96,829.96
10328,Mary,Smith,519.9200000000001,519.9200000000001
10381,Tyler,Martinez,"",0.0
10609,Mary,Smith,"",0.0
11147,Mary,Smith,"",0.0
11238,Mary,Casey,"",0.0
11327,Mary,Smith,"",0.0
11385,Mary,Stewart,"",0.0
11388,Mary,Rangel,"",0.0
11708,Laura,Smith,"",0.0
11794,Anthony,Smith,"",0.0
11864,Cheryl,Hill,399.96000000000004,399.96000000000004
11978,Jeffrey,Hayes,"",0.0
12031,Ashley,Benitez,"",0.0
12037,Mary,Mccann,"",0.0
12140,Lauren,Smith,"",0.0
12402,Mary,Hunt,"",0.0
12407,Megan,Smith,"",0.0
1429,Pamela,Murphy,"",0.0
1584,Mary,Hickman,"",0.0
1673,Mary,Smith,"",0.0
1692,Rachel,Haas,"",0.0
1972,Marilyn,Smith,"",0.0
2031,Mary,French,"",0.0
2149,Mary,Smith,789.98,789.98
2155,Joshua,Mckinney,"",0.0
2224,Ann,Mercado,1309.91,1309.91
2349,William,Smith,"",0.0
2701,Christine,Smith,"",0.0
2702,Mary,Butler,"",0.0
308,Alan,Berger,"",0.0
3090,Mary,Smith,"",0.0
348,Mary,Smith,"",0.0
3496,Brittany,Holmes,779.9200000000001,779.9200000000001
356,Roger,Smith,"",0.0
3582,Ruth,Smith,"",0.0
3646,Mary,Smith,"",0.0
3745,Kimberly,Smith,1114.88,1114.88
3777,Mary,Smith,"",0.0
3914,Mary,Acosta,99.96,99.96
4132,Thomas,Smith,"",0.0
4144,David,Collins,"",0.0
4370,Mary,Smith,"",0.0
4584,Mary,Yu,"",0.0
459,Sean,Smith,"",0.0
4631,Carol,Smith,"",0.0
4817,Mary,Hurley,"",0.0
4837,Robert,Garcia,"",0.0
4953,Pamela,Burnett,"",0.0
512,Mary,Harris,99.96,99.96
5193,Amanda,Stokes,"",0.0
5199,Patricia,Martinez,"",0.0
5735,Ashley,Aguirre,"",0.0
5911,Andrew,Smith,"",0.0
6140,Willie,Smith,"",0.0
6305,Mary,Smith,"",0.0
6375,Mary,Smith,"",0.0
6376,Crystal,Rodriguez,539.9100000000001,539.9100000000001
64,Mary,Reynolds,"",0.0
6445,Emma,Tucker,"",0.0
6708,Mary,Costa,"",0.0
710,Mary,Smith,"",0.0
7565,Jean,Donovan,"",0.0
7609,Mary,Smith,"",0.0
7910,Mary,Camacho,249.9,249.9
8220,Michael,Smith,"",0.0
8742,Mary,Kim,249.98,249.98
8840,Jane,Delacruz,"",0.0
8908,Mary,Jenkins,"",0.0
9071,Janice,Hutchinson,"",0.0
9553,Sandra,Smith,"",0.0
9880,Donna,Acevedo,"",0.0
10124,Mary,Santos,"",0.0
10145,Mary,Lester,"",0.0
10191,Victoria,Gross,"",0.0
1032,Mary,Jones,"",0.0
1056,James,Dean,"",0.0
10638,Laura,Young,499.97,499.97
10809,Brandon,Haney,"",0.0
10890,Doris,Moody,"",0.0
10936,Johnny,Barron,"",0.0
11113,Jacqueline,Smith,"",0.0
11175,Mary,Jones,"",0.0
11471,Christopher,Smith,"",0.0
11745,George,Blake,"",0.0
1729,Gregory,Navarro,"",0.0
1805,Mary,Porter,"",0.0
1931,John,Smith,"",0.0
2090,Cynthia,Rosario,"",0.0
2111,Joan,Smith,"",0.0
2633,Matthew,Figueroa,"",0.0
2699,Kathleen,Higgins,"",0.0
2942,Mary,Taylor,"",0.0
3,Ann,Smith,"",0.0
3325,Danielle,Rios,829.9200000000001,829.9200000000001
3337,Jeffrey,Smith,"",0.0
3662,Betty,Collier,"",0.0
3952,Shawn,Tucker,"",0.0
3978,Barbara,Simmons,"",0.0
4195,Katherine,Lawrence,"",0.0
446,Scott,Harris,"",0.0
478,Mary,Porter,"",0.0
4786,Mary,Bond,"",0.0
5000,Mary,Cannon,554.94,554.94
5064,Mary,Carney,"",0.0
5072,Jacob,Smith,"",0.0
5092,Mary,Rodriguez,"",0.0
5345,Mary,Martinez,"",0.0
541,Amanda,Davidson,"",0.0
6047,Mary,Smith,"",0.0
7058,Megan,Mills,"",0.0
7188,Mary,Whitaker,199.99,199.99
7601,Mary,Smith,"",0.0
7780,Steven,Smith,1049.72,1049.72
7948,Ethan,Allison,"",0.0
8159,Rebecca,Smith,129.99,129.99
8235,Bruce,Horton,"",0.0
8324,Michael,Wilkerson,199.99,199.99
8328,Donna,Smith,604.94,604.94
8496,Thomas,Wood,"",0.0
8527,Steven,Rivera,"",0.0
8681,Cynthia,Smith,"",0.0
8790,Mary,Keller,"",0.0
8865,Kevin,Frederick,"",0.0
8888,Brian,Smith,"",0.0
8907,Michelle,Smith,"",0.0
8974,Mary,Schultz,"",0.0
8989,Sarah,Aguilar,1259.89,1259.89
9107,Mark,Nunez,150.0,150.0
9511,Joshua,Brady,"",0.0
9670,Mary,Crane,1239.91,1239.91
970,Mary,Alvarez,"",0.0
9791,Mary,Smith,"",0.0
9961,Ann,Mullins,"",0.0
10052,Mary,Aguilar,994.81,994.81
1012,Mark,Watts,"",0.0
10179,Samantha,Cruz,"",0.0
10251,Mary,Nguyen,"",0.0
10294,Mary,Smith,"",0.0
10363,Charles,Zimmerman,"",0.0
10449,Mary,Smith,"",0.0
10653,Mary,Smith,199.95999999999998,199.95999999999998
10791,Mary,Alvarado,"",0.0
113,Patricia,Smith,"",0.0
11427,Deborah,Martin,"",0.0
11492,Evelyn,Allen,"",0.0
11582,Debra,Hull,784.89,784.89
11689,Samantha,Parker,"",0.0
11813,Mary,Smith,"",0.0
11834,Betty,Hansen,"",0.0
11998,Mary,Wong,"",0.0
1215,Joe,Hart,"",0.0
12176,Mary,Martin,"",0.0
12285,Patrick,Mcgee,"",0.0
1298,Susan,Fuller,"",0.0
1314,Mary,Smith,"",0.0
1365,Evelyn,Smith,"",0.0
1556,Mary,Smith,"",0.0
1569,Jesse,Hutchinson,"",0.0
2026,Robert,Smith,"",0.0
2447,Mary,Smith,"",0.0
2759,Carolyn,Ritter,"",0.0
2943,Crystal,Edwards,"",0.0
30,Barbara,Smith,"",0.0
3288,Stephanie,Smith,329.92,329.92
3346,Walter,Parker,"",0.0
3386,Justin,Smith,"",0.0
3466,Evelyn,Smith,"",0.0
3478,Alan,Obrien,"",0.0
3597,Margaret,Smith,"",0.0
3615,Jennifer,Cooper,"",0.0
3988,Mary,Smith,"",0.0
4015,Sharon,Mcconnell,"",0.0
4024,Mary,Thomas,"",0.0
406,Grace,Patel,"",0.0
4094,Judith,Smith,814.9100000000001,814.9100000000001
4130,Amber,Smith,"",0.0
4216,Michael,Smith,"",0.0
4269,Mary,Calderon,"",0.0
432,Bruce,Mcconnell,"",0.0
4478,Mary,Shah,"",0.0
4823,Diana,Thomas,"",0.0
4830,Henry,Jones,"",0.0
5415,Mary,Smith,"",0.0
5471,Donald,Smith,"",0.0
584,Tyler,Berger,"",0.0
6023,Shirley,Webb,"",0.0
6038,Sharon,Brooks,"",0.0
6109,Zachary,Tate,"",0.0
6125,Jeremy,Pennington,"",0.0
6208,Emma,Johnson,"",0.0
6319,Mary,Merritt,"",0.0
6976,Debra,Jennings,"",0.0
8213,Betty,Rollins,"",0.0
8332,Bruce,Smith,"",0.0
8899,Cynthia,Brown,"",0.0
9248,Mary,Luna,819.9300000000001,819.9300000000001
9272,Ronald,Blackwell,"",0.0
9517,Angela,Vargas,"",0.0
10104,Mary,Chen,429.97,429.97
10530,Mary,Smith,"",0.0
10639,Mary,Farley,"",0.0
11068,Roger,Smith,"",0.0
11069,Mary,Morton,"",0.0
11118,Mary,Smith,"",0.0
1136,Mary,Smith,"",0.0
11472,Nicole,Case,"",0.0
11608,Patricia,Thomas,"",0.0
11759,Mary,Bright,939.95,939.95
11810,Bruce,Yoder,"",0.0
12255,Mary,Davis,"",0.0
12403,Richard,Ferguson,"",0.0
1758,Larry,King,"",0.0
2085,Mary,Mahoney,"",0.0
2305,Donna,Smith,"",0.0
2578,Mary,Blake,"",0.0
2738,Amber,Holmes,"",0.0
2778,Mary,Cooper,"",0.0
3072,Brandon,Smith,"",0.0
3131,Mary,Brown,"",0.0
34,Mary,Smith,"",0.0
3529,Victoria,Weaver,"",0.0
3532,Carolyn,Henderson,"",0.0
3814,Eric,Salazar,"",0.0
3889,Mary,Smith,"",0.0
3944,James,Smith,479.95000000000005,479.95000000000005
4117,Matthew,Harrison,"",0.0
4131,Mary,Butler,"",0.0
4163,Grace,Welch,"",0.0
4182,Mary,Contreras,"",0.0
4366,Shirley,Riley,"",0.0
443,Barbara,Robinson,"",0.0
4484,Gloria,Smith,1139.92,1139.92
4808,Mary,Smith,"",0.0
5730,Mary,Ashley,"",0.0
5896,Wayne,Graham,"",0.0
6003,Mary,Smith,"",0.0
6127,Debra,Turner,"",0.0
6176,William,Garza,59.99,59.99
6405,Mary,Anderson,615.98,615.98
6459,Vincent,Valenzuela,"",0.0
652,Joseph,Thompson,"",0.0
6548,Mary,Parker,"",0.0
6805,Donald,Smith,"",0.0
6807,Gloria,Grimes,"",0.0
7437,Mary,Morrison,"",0.0
7662,Tiffany,Parsons,"",0.0
786,Mary,Green,"",0.0
8166,Patricia,Smith,1419.82,1419.82
8181,Mary,Long,599.97,599.97
8325,Donald,Smith,"",0.0
8500,Mary,Reeves,199.95999999999998,199.95999999999998
8576,Amanda,Roberson,"",0.0
8600,Judith,Brown,"",0.0
880,Mary,Guzman,1429.92,1429.92
8856,Donald,Smith,"",0.0
910,Mary,Smith,"",0.0
9229,Mary,Hernandez,"",0.0
924,Willie,Klein,"",0.0
9525,Roger,Gray,"",0.0
9552,Richard,Wilkerson,"",0.0
9595,Judy,Nixon,"",0.0
9626,Dorothy,Frye,529.9300000000001,529.9300000000001
9701,Lisa,Allen,"",0.0
9956,Mary,Smith,859.8800000000001,859.8800000000001
10010,Patrick,Diaz,"",0.0
10138,Louis,Kennedy,"",0.0
10392,Robert,Rodriguez,"",0.0
10561,Mary,Smith,"",0.0
1097,Larry,Morris,"",0.0
11029,Joan,Flowers,"",0.0
11120,Mary,Smith,"",0.0
11255,Mary,Schmidt,"",0.0
11273,Mary,Ward,79.98,79.98
11279,Mary,Wells,"",0.0
11326,Keith,Lowe,569.94,569.94
11338,Paul,Smith,"",0.0
11367,Mary,Smith,779.96,779.96
11499,Mary,Smith,"",0.0
11589,Mary,Anderson,409.9,409.9
11593,Joan,Haynes,"",0.0
11968,Emily,Winters,799.89,799.89
12006,Anna,Sharp,"",0.0
12022,Mary,Smith,"",0.0
12163,Mary,Smith,"",0.0
133,Mary,Lopez,"",0.0
2252,Mary,Smith,"",0.0
2339,Mary,Smith,"",0.0
2562,Mary,Anderson,129.99,129.99
2739,Mary,Smith,"",0.0
2791,Martha,Smith,"",0.0
3058,Amy,Davenport,"",0.0
3316,Mary,Oconnor,"",0.0
3580,Jessica,Larson,"",0.0
3733,Elizabeth,Mckee,"",0.0
3794,Julia,Smith,"",0.0
4341,Mary,Smith,"",0.0
4358,Joseph,Pena,"",0.0
4372,Mary,Smith,"",0.0
4882,Mary,Daniels,"",0.0
4942,David,Gill,"",0.0
5017,Joyce,Smith,"",0.0
5062,Donald,Mosley,"",0.0
5226,Martha,Cook,"",0.0
5329,Jack,Townsend,"",0.0
6179,Samuel,Henderson,"",0.0
6367,Daniel,Smith,309.87,309.87
6622,Mary,Smith,"",0.0
6627,Christina,Smith,"",0.0
6908,Grace,Wilson,"",0.0
7343,Mary,Smith,"",0.0
7428,Mary,Gomez,"",0.0
7547,Andrea,Ortega,"",0.0
7717,Terry,Smith,"",0.0
7879,Michelle,Powell,"",0.0
8194,David,Winters,799.94,799.94
8224,Edward,Chang,"",0.0
8349,Jose,Smith,"",0.0
874,Shirley,Alexander,"",0.0
878,Mary,Smith,"",0.0
8798,Maria,Smith,"",0.0
8988,Mary,Smith,"",0.0
9281,Ann,Smith,"",0.0
9455,Donna,Smith,"",0.0
9780,Henry,Carpenter,"",0.0
9972,William,Serrano,"",0.0
10267,Mary,Smith,429.97,429.97
10593,Mary,Phillips,"",0.0
10619,Shirley,Smith,"",0.0
10720,Judith,Gibbs,"",0.0
10934,Tiffany,Walker,"",0.0
11049,Mary,Smith,"",0.0
11084,Mary,Mejia,"",0.0
11194,Frances,Nielsen,"",0.0
11198,Samuel,Smith,"",0.0
1124,Katherine,Cain,"",0.0
11329,Hannah,Smith,"",0.0
11599,Mary,Malone,"",0.0
11602,Mary,Smith,"",0.0
11625,Mary,Rios,"",0.0
11670,Jerry,Maldonado,199.92,199.92
12139,Brian,Walton,"",0.0
12170,Matthew,Smith,"",0.0
12318,Mary,Smith,"",0.0
1300,Hannah,Hawkins,"",0.0
1477,Mary,Smith,"",0.0
1642,Mary,Smith,"",0.0
1655,Arthur,Hunter,"",0.0
2288,Kathleen,Griffin,"",0.0
2329,Mary,Smith,"",0.0
2842,Charles,Johnson,"",0.0
287,Andrew,Salazar,759.95,759.95
3154,Terry,Thomas,"",0.0
3559,Susan,Wright,"",0.0
3642,Margaret,Nicholson,"",0.0
365,Shirley,Smith,"",0.0
3720,Mary,Bowman,"",0.0
3833,Robert,Smith,"",0.0
389,Angela,Sanford,"",0.0
4147,Karen,Gillespie,"",0.0
4166,Katherine,Wise,"",0.0
4200,Ralph,Campbell,"",0.0
425,Mary,Sexton,"",0.0
4264,Michelle,Stuart,"",0.0
4510,Rachel,Cochran,"",0.0
4593,Anthony,Jenkins,"",0.0
4834,Shirley,Miller,"",0.0
4887,Nicholas,Smith,"",0.0
5162,Mary,Smith,"",0.0
5186,Jason,Robinson,824.9300000000001,824.9300000000001
524,Catherine,Cox,"",0.0
5280,Mary,Day,"",0.0
5413,Mary,Smith,1549.9,1549.9
5440,Mary,Malone,"",0.0
5502,Mary,Fritz,"",0.0
5637,Mary,Wong,"",0.0
5722,Mary,Smith,929.77,929.77
5764,William,Weiss,399.94,399.94
5820,Margaret,Smith,"",0.0
5834,Andrew,Fernandez,"",0.0
6149,Matthew,Bush,"",0.0
6440,Jessica,Smith,"",0.0
6606,Elizabeth,Smith,"",0.0
6653,Judy,Smith,"",0.0
670,Mary,Smith,"",0.0
6993,Mary,Page,"",0.0
737,Lawrence,Smith,"",0.0
7414,Dorothy,Smith,"",0.0
789,Mary,Martinez,"",0.0
7919,Brittany,Kent,"",0.0
8110,Catherine,Smith,1579.88,1579.88
8164,Kathleen,Harper,"",0.0
8196,Kimberly,Sheppard,"",0.0
8540,Michael,Baxter,"",0.0
8735,Mary,Smith,"",0.0
8896,James,Dunn,999.9300000000001,999.9300000000001
895,Dorothy,Villegas,"",0.0
8954,Mary,Hayden,"",0.0
9228,Jacqueline,Smith,"",0.0
966,Mary,Buchanan,"",0.0
995,Helen,Hinton,"",0.0
9950,Ralph,Pena,"",0.0
10038,Julie,Smith,699.95,699.95
10150,Mary,Vasquez,"",0.0
10152,Walter,Hughes,249.92,249.92
10178,Amy,Smith,"",0.0
10515,David,Smith,"",0.0
10586,Anna,Burgess,"",0.0
10662,Karen,Smith,559.9,559.9
10758,Steven,Hardin,549.91,549.91
10808,Mary,Taylor,"",0.0
10954,Mary,White,"",0.0
11282,Maria,Cook,"",0.0
11648,Angela,Smith,"",0.0
11881,Maria,Richards,"",0.0
12025,Linda,Collier,899.94,899.94
12052,Mary,Burke,"",0.0
12122,Mary,Smith,"",0.0
1282,Mary,Smith,"",0.0
1459,Mary,Smith,"",0.0
1535,Frank,Livingston,"",0.0
162,John,Garcia,"",0.0
1678,Mary,Stephenson,"",0.0
1775,Sharon,Hernandez,329.99,329.99
1836,Howard,Lee,"",0.0
2164,Ethan,Smith,"",0.0
2281,Michael,Estes,"",0.0
2353,Mary,Smith,"",0.0
2572,Mary,Smith,239.94,239.94
2669,Dorothy,Buck,539.9,539.9
3060,Mary,Smith,244.96,244.96
3162,Wayne,Smith,429.96000000000004,429.96000000000004
3468,Mary,Romero,"",0.0
4278,Andrew,Smith,"",0.0
4717,Mary,Sanders,"",0.0
5362,Brenda,Hendricks,"",0.0
5584,Ruth,Smith,"",0.0
5729,Louis,Smith,"",0.0
5863,Amy,Smith,"",0.0
59,Douglas,James,149.94,149.94
5966,Joseph,Stone,"",0.0
6221,Andrew,Mcgee,"",0.0
6313,Zachary,Smith,"",0.0
6704,John,Church,"",0.0
6904,Mary,Smith,"",0.0
7245,Mary,Peters,199.98,199.98
7351,Mary,Mosley,"",0.0
7377,Katherine,Rogers,"",0.0
7672,Mary,Smith,"",0.0
7739,Kathy,Morris,"",0.0
7906,Wayne,James,"",0.0
7935,Mary,Williams,"",0.0
8135,Mary,Stevens,1823.8200000000002,1823.8200000000002
8289,Mary,Smith,"",0.0
903,Mary,Ramirez,"",0.0
9050,Mary,Smith,"",0.0
9104,Mary,Bryan,"",0.0
9483,Sharon,Smith,"",0.0
9605,Mary,Smith,"",0.0
989,Helen,Smith,"",0.0
10077,Judith,Smith,"",0.0
10685,Amy,Walker,"",0.0
10853,Michelle,Smith,"",0.0
11091,Joan,Smith,549.95,549.95
11262,Laura,Lopez,439.88,439.88
11391,Richard,Holland,"",0.0
11394,Vincent,Smith,"",0.0
11464,Timothy,Mckinney,"",0.0
11520,Mary,Anderson,"",0.0
11717,Larry,Snyder,"",0.0
